Seq,w1mpro,w2mpro,mjd
213,11.501,10.433,57340.8873
213,11.489,10.454,57164.22499
213,11.466,10.446,57160.41887
213,11.45,10.459,57335.50968
213,11.469,10.438,57335.24736
213,11.447,10.427,57337.60822
213,11.501,10.446,57338.52645
213,11.446,10.49,57336.03431
213,11.444,10.448,57337.21474
213,11.513,10.462,57523.57493
213,11.46,10.41,57523.70596
213,11.518,10.445,57700.39401
213,11.472,10.441,57700.52504
213,11.455,10.478,57701.04904
213,11.44,10.426,57701.18007
213,11.441,10.42,57694.76069
213,11.445,10.458,57695.28482
213,11.497,10.441,57345.74017
213,11.49,10.505,57346.00249
213,11.504,10.459,57340.62499
213,11.419,10.439,57340.23151
213,11.497,10.461,57159.63154
213,11.471,10.443,57163.83126
213,11.47,10.47,57162.38751
213,11.504,10.436,57162.65008
213,11.481,10.427,57336.82127
213,11.482,10.429,57336.55895
213,11.501,10.441,57163.56882
213,11.475,10.495,57162.91252
213,11.465,10.43,57694.2367
213,11.466,10.401,57694.36773
213,11.435,10.448,57529.60285
213,11.486,10.478,57700.00105
213,11.474,10.415,57700.65608
213,11.469,10.429,57700.91814
213,11.477,10.457,57703.66928
213,11.457,10.47,57701.44213
213,11.495,10.452,57164.75
213,11.449,10.469,57341.01846
213,11.437,10.458,57339.70688
213,11.486,10.476,57162.51879
213,11.496,10.486,57160.28758
213,11.488,10.428,57162.25622
213,11.476,10.444,57336.29663
213,11.487,10.423,57338.39517
213,11.469,10.489,57162.78124
213,11.475,10.462,57162.64995
213,11.433,10.354,57335.37852
213,11.463,10.436,57338.91993
213,11.469,10.432,57694.10567
213,11.462,10.429,57530.25813
213,11.444,10.43,57530.38916
213,11.473,10.455,57699.73899
213,11.525,10.457,57700.26311
213,11.448,10.459,57703.27631
213,11.477,10.418,57703.40722
213,11.444,10.423,57695.80882
213,11.486,10.433,57339.9692
213,11.476,10.426,57339.44456
213,11.484,10.446,57160.68131
213,11.499,10.487,57161.99378
213,11.459,10.452,57337.3459
213,11.469,10.443,57336.95242
213,11.504,10.437,57163.96255
213,11.502,10.456,57163.7001
213,11.457,10.449,57338.78877
213,11.455,10.405,57338.39529
213,11.469,10.43,57529.86503
213,11.491,10.442,57529.99607
213,11.427,10.468,57699.47705
213,11.456,10.443,57699.60808
213,11.497,10.422,57702.35922
213,11.443,10.419,57702.62129
213,11.449,10.429,57695.02276
213,11.485,10.469,57695.67779
213,11.45,10.468,57526.1958
213,11.467,10.443,57526.32683
213,11.52,10.498,57341.67425
213,11.497,10.468,57341.41194
213,11.46,10.472,57159.89398
213,11.466,10.481,57159.76269
213,11.521,10.432,57338.13285
213,11.472,10.475,57338.65761
213,11.442,10.433,57160.55015
213,11.487,10.462,57161.07504
213,11.508,10.45,57334.98504
213,11.444,10.377,57339.18224
213,11.485,10.453,57529.60297
213,11.441,10.442,57529.734
213,11.499,10.48,57703.53825
213,11.467,10.452,57699.87002
213,11.458,10.428,57702.09716
213,11.401,10.421,57702.22819
213,11.425,10.428,57694.62979
213,11.454,10.432,57694.89173
213,11.474,10.429,57525.93373
213,11.47,10.404,57526.06477
213,11.42,10.438,57341.5431
213,11.456,10.458,57339.57572
213,11.504,10.451,57162.25635
213,11.485,10.437,57161.60005
213,11.453,10.415,57339.3134
213,11.447,10.494,57337.87053
213,11.485,10.465,57160.02526
213,11.455,10.46,57164.35628
213,11.434,10.41,57338.26401
213,11.439,10.44,57337.73937
213,11.455,10.447,57523.83699
213,11.467,10.434,57529.34078
213,11.484,10.451,57703.01425
213,11.476,10.468,57703.14528
213,11.445,10.434,57701.8351
213,11.433,10.447,57701.96613
213,10.056,10.401,57696.72591
213,11.429,10.378,57695.41572
213,11.493,10.474,57525.67167
213,11.462,10.459,57525.8027
213,11.498,10.447,57341.28078
213,11.436,10.479,57339.83804
213,11.437,10.436,57161.86249
213,11.501,10.399,57161.86262
213,11.434,10.363,57335.77199
213,11.491,10.485,57336.42779
213,11.482,10.441,57163.30625
213,11.498,10.459,57163.04368
213,11.479,10.433,57336.16547
213,11.524,10.312,57335.64083
213,11.438,10.427,57524.23021
213,11.522,10.402,57524.36124
213,11.457,10.433,57702.75219
213,11.482,10.427,57702.88322
213,11.441,10.425,57701.70407
213,11.385,10.426,57701.7042
213,11.492,10.414,57697.64287
213,11.461,10.4,57697.90493
213,11.46,10.462,57525.01639
213,11.483,10.477,57525.54064
213,11.469,10.437,57165.93119
213,11.49,10.462,57165.01245
213,11.483,10.415,57340.36267
213,11.463,10.438,57340.75615
213,11.511,10.455,57161.73134
213,11.498,10.455,57160.81259
213,11.496,10.382,57335.90315
213,11.443,10.487,57337.08358
213,11.457,10.405,57339.05109
213,11.488,10.467,57160.94388
213,11.475,10.431,57338.00169
213,11.446,10.483,57336.69011
213,11.524,10.481,57523.83711
213,11.426,10.451,57523.96815
213,11.429,10.454,57702.3591
213,11.465,10.428,57702.49013
213,11.462,10.449,57701.3111
213,11.488,10.425,57701.57317
213,11.418,10.452,57696.07088
213,11.449,10.451,57696.59488
213,11.478,10.408,57696.33281
213,11.438,10.443,57696.85681
213,11.501,10.455,57528.81666
213,11.437,10.436,57528.94769
213,11.485,10.473,57699.08396
213,11.479,10.441,57699.21499
213,11.426,10.486,57527.3752
213,11.525,10.442,57527.50623
213,11.467,10.45,58055.03358
213,11.457,10.453,58055.16448
213,11.569,10.458,57888.41376
213,11.478,10.471,57888.93751
213,11.48,10.466,57889.72318
213,11.513,10.46,57889.72331
213,11.444,10.44,58058.56861
213,11.459,10.457,58058.69951
213,11.452,10.446,57892.86588
213,11.504,10.471,57892.99691
213,11.487,10.381,58060.79435
213,11.487,10.448,58060.92538
213,11.388,10.489,57696.20178
213,11.477,10.479,57696.20191
213,11.477,10.466,57528.03048
213,11.498,10.5,57528.68563
213,11.467,10.425,57698.82202
213,11.443,10.414,57698.95293
213,11.478,10.443,57526.85108
213,11.454,10.416,57527.24417
213,11.443,10.468,58054.90267
213,11.483,10.465,58054.77164
213,11.47,10.462,57897.57993
213,11.47,10.484,57897.318
213,11.454,10.442,57889.33034
213,11.507,10.433,57889.33047
213,11.463,10.467,58057.91396
213,11.416,10.386,58058.17577
213,11.515,10.495,57892.60407
213,11.475,10.463,57892.73498
213,11.462,10.439,58061.84183
213,11.48,10.462,58060.53254
213,11.471,10.422,57695.93985
213,11.438,10.446,57526.58889
213,11.442,10.447,57526.98211
213,11.457,10.453,57698.42893
213,11.475,10.467,57698.69099
213,11.488,10.454,57526.71992
213,11.462,10.427,57526.85095
213,11.463,10.423,58054.77177
213,11.483,10.454,57895.61574
213,11.48,10.393,57895.87768
213,11.471,10.443,57888.8066
213,11.478,10.429,57889.06854
213,11.476,10.46,58060.40164
213,11.528,10.451,58058.83041
213,11.498,10.425,57891.29466
213,11.447,10.478,57891.8184
213,11.428,10.445,58063.41293
213,11.504,10.457,58064.32938
213,11.457,10.42,58058.3068
213,11.464,10.444,58059.48506
213,11.463,10.433,57698.29803
213,11.495,10.418,57698.2979
213,11.475,10.45,57524.88536
213,11.456,10.432,57525.27845
213,11.486,10.442,57897.05619
213,11.497,10.447,57897.44903
213,11.488,10.435,57887.75899
213,11.483,10.474,57888.28286
213,11.422,10.405,58059.74699
213,11.49,10.483,58060.27073
213,11.497,10.452,57890.90182
213,11.493,10.504,57891.03272
213,11.515,10.456,58061.05628
213,11.451,10.47,58062.49647
213,11.458,10.437,58062.62738
213,11.45,10.447,58062.75828
213,11.452,10.456,57894.83007
213,11.515,10.501,57894.9611
213,11.458,10.463,58418.77883
213,11.459,10.498,58419.17154
213,11.503,10.431,57697.51197
213,11.458,10.468,57697.7739
213,11.494,10.458,57698.55996
213,11.473,10.426,57698.95306
213,11.499,10.443,57896.79425
213,11.458,10.429,57896.92516
213,11.502,10.429,57889.98511
213,11.454,10.461,57890.24705
213,11.481,10.437,58059.22325
213,11.427,10.525,58059.61609
213,11.474,10.483,57890.63989
213,11.479,10.455,57890.77079
213,11.47,10.443,57891.42556
213,11.501,10.4,58060.66344
213,11.436,10.442,58062.23467
213,11.471,10.408,58062.36557
213,11.518,10.473,57894.56826
213,11.494,10.476,57894.69916
213,11.497,10.47,58420.08761
213,11.556,10.5,58418.64793
213,11.492,10.444,57697.24991
213,11.458,10.487,57697.38094
213,11.478,10.429,57698.03597
213,11.501,10.458,57698.167
213,11.482,10.519,57528.29254
213,11.416,10.45,57528.5546
213,11.431,10.423,57896.40142
213,11.49,10.477,57896.66335
213,11.472,10.474,57889.59228
213,11.488,10.479,57889.85421
213,11.444,10.414,58058.4377
213,11.444,10.457,58059.09235
213,11.47,10.515,57890.37795
213,11.439,10.48,57895.35381
213,11.497,10.45,57890.90169
213,11.532,10.453,57891.29453
213,11.477,10.439,58061.97273
213,11.471,10.419,58062.23454
213,11.442,10.443,57894.30633
213,11.519,10.456,57894.43723
213,11.449,10.431,57524.49227
213,11.477,10.473,57524.6233
213,11.455,10.419,57695.54676
213,11.484,10.434,57696.98784
213,11.478,10.429,57527.89932
213,11.491,10.437,57528.03035
213,11.484,10.441,57896.00858
213,11.498,10.469,57896.27051
213,11.484,10.414,57888.6757
213,11.506,10.467,57888.93763
213,11.476,10.48,58057.78306
213,11.412,10.469,58058.04486
213,11.466,10.421,58059.8779
213,11.468,10.471,58060.0088
213,11.469,10.466,57890.50885
213,11.498,10.45,57890.50898
213,11.474,10.408,58061.44899
213,11.448,10.484,58061.71093
213,11.477,10.465,57893.78259
213,11.533,10.474,57894.04439
213,11.407,10.452,57696.85694
213,11.486,10.437,57524.75433
213,11.456,10.438,57529.07872
213,11.451,10.465,57529.20975
213,11.476,10.472,57699.34602
213,11.432,10.46,57695.41585
213,11.443,10.449,57527.63726
213,11.47,10.465,57527.76829
213,11.472,10.451,57895.74665
213,11.493,10.447,57895.74677
213,11.503,10.496,57887.89002
213,11.49,10.448,57888.02093
213,11.512,10.464,57887.75912
213,11.49,10.416,58057.65215
213,11.444,10.466,58058.96144
213,11.452,10.437,58059.35415
213,11.47,10.472,57893.38975
213,11.487,10.489,57893.91349
213,11.465,10.4,58061.18718
213,11.445,10.455,58061.31809
213,11.498,10.44,57892.34214
213,11.472,10.5,57893.25872
213,11.486,10.445,58063.28202
213,11.451,10.464,58063.54383
213,11.463,10.459,58418.51715
213,11.492,10.452,58418.90974
213,11.479,10.454,58421.39627
213,11.458,10.459,58423.35994
213,11.535,10.475,58421.91975
213,11.489,10.454,58259.70039
213,11.476,10.428,58261.40175
213,11.481,10.5,58421.91988
213,11.47,10.467,58422.44337
213,11.491,10.443,58422.57478
213,11.441,10.483,58257.99903
213,11.466,10.447,58258.26084
213,11.478,10.452,58259.046
213,11.499,10.472,58259.30781
213,11.476,10.474,58619.96596
213,11.485,10.505,58619.31182
213,11.474,10.455,58788.41082
213,11.46,10.472,57891.55646
213,11.46,10.471,57891.68737
213,11.483,10.463,58062.88918
213,11.441,10.459,58063.02021
213,11.532,10.511,58424.66872
213,11.455,10.442,58418.38625
213,11.45,10.472,58275.66665
213,11.51,10.463,58420.742
213,11.472,10.475,58421.65807
213,11.478,10.471,58421.78898
213,11.496,10.455,58260.22388
213,11.442,10.456,58261.27098
213,11.52,10.535,58424.53782
213,11.518,10.348,58420.4802
213,11.447,10.471,58257.34464
213,11.478,10.474,58257.73735
213,11.492,10.464,58258.78432
213,11.432,10.449,58258.91523
213,11.494,10.47,58619.5735
213,11.474,10.475,58619.70428
213,11.484,10.465,58788.01836
213,11.51,10.46,57895.22291
213,11.491,10.481,57895.35394
213,11.581,10.47,58424.6686
213,11.515,10.398,58419.30232
213,11.447,10.464,58419.69503
213,11.494,10.453,58421.39639
213,11.568,10.459,58421.52717
213,11.485,10.507,58259.56962
213,11.469,10.447,58259.9622
213,11.484,10.488,58423.88343
213,11.492,10.478,58424.27601
213,11.489,10.467,58256.95206
213,11.526,10.45,58257.08296
213,11.471,10.452,58258.52252
213,11.438,10.477,58258.65342
213,11.483,10.5,58619.05014
213,11.473,10.497,58787.36422
213,11.503,10.469,58787.75668
213,11.492,10.498,58788.8034
213,11.507,10.473,58788.14926
213,11.474,10.492,58783.96264
213,11.456,10.46,58421.00368
213,11.51,10.466,58421.26549
213,11.488,10.469,58261.53266
213,11.507,10.486,58261.66356
213,11.545,10.493,58423.49085
213,11.484,10.482,58423.75253
213,11.451,10.48,58256.69025
213,11.483,10.468,58256.82115
213,11.496,10.456,58258.39161
213,11.498,10.444,58258.39174
213,11.474,10.47,58625.72239
213,11.522,10.523,58625.85317
213,11.563,10.544,58788.41094
213,11.514,10.511,58788.54172
213,11.524,10.506,58783.43929
213,11.451,10.488,58783.83187
213,11.414,10.465,58784.3551
213,11.502,10.457,58785.6635
213,11.485,10.439,58624.02167
213,11.467,10.474,58624.15245
213,11.511,10.478,58623.36754
213,11.504,10.449,58420.6111
213,11.472,10.483,58420.87278
213,11.463,10.438,58261.00917
213,11.447,10.445,58261.40188
213,11.52,10.458,58423.09814
213,11.477,10.47,58423.22904
213,11.461,10.446,58255.90508
213,11.531,10.462,58256.42857
213,11.496,10.513,58257.21386
213,11.492,10.425,58257.86813
213,11.503,10.442,58793.25106
213,11.42,10.452,58625.59149
213,11.485,10.46,58787.88758
213,11.462,10.49,58788.28004
213,11.506,10.454,58783.04683
213,11.418,10.439,58783.17761
213,11.465,10.457,58786.44841
213,11.484,10.498,58782.91606
213,11.46,10.486,58623.62909
213,11.437,10.482,58623.75999
213,11.451,10.451,58622.97495
213,11.435,10.472,58064.19847
213,11.48,10.443,58061.58002
213,11.454,10.494,58419.82581
213,11.458,10.475,58419.95671
213,11.47,10.432,58420.21852
213,11.472,10.435,58420.34929
213,11.465,10.465,58260.74749
213,11.447,10.467,58260.87827
213,11.474,10.463,58422.96723
213,11.479,10.472,58422.96736
213,11.469,10.487,58255.3816
213,11.5,10.496,58255.77418
213,11.498,10.444,58256.29767
213,11.511,10.443,58257.21374
213,11.636,10.486,58618.91937
213,11.455,10.45,58793.38196
213,11.481,10.459,58787.49513
213,11.506,10.494,58787.6259
213,11.46,10.418,58785.40182
213,11.477,10.487,58782.65438
213,11.435,10.451,58786.18686
213,11.455,10.457,58063.93667
213,11.448,10.454,58064.06757
213,11.466,10.476,58419.43322
213,11.496,10.5,58419.56413
213,11.165,10.519,58424.40692
213,11.596,10.464,58422.31246
213,11.526,10.48,58260.35478
213,11.472,10.492,58260.61659
213,11.475,10.473,58422.70555
213,11.49,10.49,58422.83646
213,11.482,10.454,58254.98889
213,11.431,10.478,58255.25069
213,11.478,10.473,58255.64328
213,11.49,10.456,58256.03586
213,11.36,10.439,58256.55947
213,11.452,10.481,58620.35841
213,11.719,10.514,58619.83518
213,11.471,10.466,58786.97177
213,11.514,10.492,58787.23345
213,11.447,10.476,58785.00924
213,11.469,10.479,58783.57019
213,11.506,10.452,57893.52065
213,11.499,10.464,57893.65155
213,11.5,10.458,58063.67486
213,11.481,10.461,58063.80576
213,11.484,10.456,58419.04064
213,11.464,10.513,58419.17142
213,11.479,10.463,58423.49072
213,11.501,10.466,58423.62162
213,11.516,10.437,58259.8313
213,11.458,10.446,58260.22401
213,11.483,10.447,58422.05065
213,11.449,10.455,58422.18156
213,11.48,10.459,58424.01433
213,11.458,10.353,58257.60645
213,11.505,10.47,58254.85798
213,11.528,10.501,58255.51237
213,11.465,10.415,58259.43871
213,11.464,10.463,58254.85811
213,11.473,10.468,58619.83505
213,11.507,10.476,58620.22764
213,11.449,10.469,58786.71009
213,11.506,10.451,58786.57931
213,11.47,10.471,58782.78515
213,11.443,10.475,58783.30851
213,11.464,10.476,58785.00937
213,11.474,10.453,58785.27092
213,11.476,10.455,58620.88177
213,11.491,10.465,58621.27423
213,11.482,10.485,58624.93736
213,11.423,10.484,58625.32994
213,11.466,10.466,58788.67249
213,11.476,10.464,58782.3927
213,11.508,10.487,58782.52347
213,11.501,10.509,58784.74768
213,11.514,10.454,58784.87846
213,11.495,10.466,58620.62009
213,11.474,10.465,58620.75087
213,11.453,10.461,58624.6758
213,11.488,10.477,58624.80658
213,11.481,10.525,58621.79759
213,11.452,10.503,58784.61678
213,11.499,10.506,58786.31764
213,11.474,10.492,58621.01255
213,11.492,10.455,58624.28322
213,11.454,10.476,58624.41413
213,11.436,10.445,58624.02154
213,11.44,10.499,58625.06826
213,11.493,10.46,58623.89077
213,11.457,10.445,58623.36741
213,11.484,10.472,58786.18673
213,11.459,10.481,58622.05927
213,11.46,10.468,58623.23663
213,11.493,10.48,58622.7134
213,11.469,10.484,58622.84418
213,11.486,10.479,58785.92518
213,11.484,10.468,58786.05596
213,11.46,10.466,58621.66668
213,11.471,10.486,58621.92836
213,11.438,10.453,58622.32082
213,11.462,10.434,58622.5825
213,11.524,10.474,58786.84099
213,11.543,10.463,58783.70097
213,11.481,10.503,58784.22432
213,11.466,10.48,58785.5326
213,11.488,10.49,58785.79428
213,11.489,10.42,58621.40513
213,11.462,10.483,58621.53591
213,11.518,10.454,58621.405
213,11.53,10.472,58622.05914
226,11.065,9.283,56790.81462
226,11.202,9.344,56790.68295
226,11.334,9.518,56791.86745
226,11.326,9.602,56793.97322
226,10.985,9.289,56800.61936
226,11.009,9.309,56799.82974
226,10.973,9.325,56800.7509
226,11.083,9.424,56978.67793
226,11.072,9.415,56978.28343
226,11.107,9.399,56975.91673
226,11.106,9.401,56975.39082
226,10.992,9.323,56803.38297
226,10.999,9.294,56800.22449
226,10.917,9.241,56794.30227
226,10.949,9.26,56794.56547
226,11.076,9.405,56978.02048
226,11.086,9.411,56980.78155
226,10.972,9.273,56796.27638
226,10.972,9.305,56798.2505
226,10.333,8.706,57165.01245
226,11.044,9.395,56975.12787
226,11.329,9.457,56793.71002
226,11.329,9.46,56792.78873
226,11.5,9.579,56790.94616
226,10.992,9.298,56799.17166
226,10.993,9.305,56799.30333
226,11.097,9.382,56978.94075
226,11.105,9.345,56980.5186
226,11.043,9.422,56974.86492
226,11.113,9.455,56975.52236
226,10.992,9.331,56801.80373
226,10.984,9.318,56800.09295
226,10.968,9.235,56796.93446
226,10.931,9.251,56796.34222
226,11.117,9.384,56980.65001
226,11.095,9.417,56979.86115
226,10.978,9.283,56797.98729
226,10.948,9.281,56796.14472
226,10.302,8.71,57164.61872
226,10.323,8.714,57158.97524
226,10.932,9.168,56792.9204
226,10.936,9.225,56791.99911
226,10.995,9.298,56801.54052
226,10.995,9.283,56799.69807
226,11.089,9.352,56979.07229
226,11.21,9.412,56977.36303
226,11.05,9.415,56975.78532
226,11.06,9.422,56974.20747
226,11.086,9.386,56976.70572
226,10.982,9.273,56799.96128
226,10.983,9.274,56796.53959
226,10.923,9.292,56796.8028
226,11.062,9.391,56979.72974
226,11.107,9.395,56977.49457
226,10.99,9.299,56797.72409
226,10.959,9.29,56797.85563
226,11.008,9.347,56796.86863
226,11.33,9.695,56796.21055
226,10.32,8.695,57158.31894
226,10.309,8.689,57158.58151
226,10.955,9.193,56791.73591
226,11.062,9.291,56793.1836
226,10.992,9.337,56802.46181
226,10.988,9.321,56800.88257
226,11.051,9.383,56977.62599
226,11.097,9.4,56978.15189
226,11.098,9.417,56974.99633
226,11.106,9.378,56974.73338
